Time,Flow
1566299414,0.0
1566299715,0.0
1566300016,0.0
1566300317,0.0
1566300618,0.0
1566300919,0.0
1566301220,0.0
1566301521,0.0
1566301822,0.0
1566302123,0.0
1566302424,0.0
1566302725,0.0
1566303027,0.0
1566303328,0.0
1566303629,0.0
1566303930,0.0
1566304231,0.0
1566304532,0.0
1566304833,0.0
1566305134,0.0
1566305435,0.0
1566305736,0.0
1566306037,0.0
1566306338,0.0
1566306639,0.0
1566306941,0.0
1566307242,0.0
1566307543,0.0
1566307846,0.0
1566308147,0.0
1566308449,0.0
1566308750,0.0
1566309051,0.0
1566309352,0.0
1566309653,0.0
1566309954,0.0
1566310255,0.0
1566310556,0.0
1566310857,0.0
1566311158,0.0
1566311459,0.0
1566311760,0.0
1566312061,0.0
1566312362,0.0
1566312663,0.0
1566312964,0.0
1566313265,0.0
1566313567,0.0
1566313868,0.0
1566314169,0.0
1566314470,0.0
1566314771,0.0
1566315072,0.0
1566315373,0.0
1566315674,0.0
1566315975,0.0
1566316276,0.0
1566316577,0.0
1566316878,0.0
1566317179,0.0
1566317480,0.0
1566317781,0.0
1566318082,0.0
1566318383,0.0
1566318685,0.0
1566318986,0.0
1566319287,0.0
1566319588,0.0
1566319889,0.0
1566320190,0.0
1566320491,0.0
1566320792,0.0
1566321093,0.0
1566321394,0.0
1566321695,0.0
1566321996,0.0
1566322297,0.0
1566322598,0.0
1566322899,0.0
1566323200,0.0
1566323501,0.0
1566323802,0.0
1566324104,0.0
1566324405,0.0
1566324706,0.0
1566325007,0.0
1566325308,0.0
1566325609,0.0
1566325910,0.0
1566326211,0.0
1566326512,0.0
1566327132,0.0
1566327433,0.0
1566327734,0.0
1566328035,0.0
1566328336,0.0
1566328638,0.0
1566328939,0.0
1566329240,0.0
1566329541,0.0
1566329842,0.0
1566330143,0.0
1566330444,0.0
1566330745,0.0
1566331046,0.0
1566331347,0.0
1566331648,0.0
1566331949,0.0
1566332250,0.0
1566332551,0.0
1566332852,0.0
1566333153,0.0
1566333454,0.0
1566333755,0.0
1566334057,0.0
1566334358,0.0
1566334659,0.0
1566334960,0.0
1566335261,0.0
1566335562,0.0
1566335863,0.0
1566336164,0.0
1566336465,0.0
1566336766,0.0
1566337067,0.0
1566337368,0.0
1566337669,0.0
1566337970,0.0
1566338271,0.0
1566338572,0.0
1566338873,0.0
1566339173,0.0
1566339475,0.0
1566339776,0.0
1566340077,0.0
1566340377,0.0
1566340677,0.0
1566340978,0.0
1566341279,0.0
1566341580,0.0
1566341881,0.0
1566342182,0.0
1566342483,0.0
1566342784,0.0
1566342988,2.0
1566343289,0.0
1566343590,0.0
1566343891,0.0
1566344192,0.0
1566344493,0.0
1566344795,0.0
1566345096,0.0
1566345397,0.0
1566345698,0.0
1566345999,0.0
1566346300,0.0
1566346601,0.0
1566347209,0.0
1566347510,0.0
1566347811,0.0
1566348112,0.0
1566348413,0.0
1566348714,0.0
1566349015,0.0
1566349316,0.0
1566349617,0.0
1566349918,0.0
1566350219,0.0
1566350520,0.0
1566350821,0.0
1566351122,0.0
1566351423,0.0
1566351724,0.0
1566352025,0.0
1566352327,0.0
1566352628,0.0
1566352929,0.0
1566353230,0.0
1566353531,0.0
1566353832,0.0
1566354133,0.0
1566354434,0.0
1566354735,0.0
1566355036,0.0
1566355337,0.0
1566355638,0.0
1566355939,0.0
1566356240,0.0
1566356541,0.0
1566356842,0.0
1566357144,0.0
1566357445,0.0
1566357746,0.0
1566358047,0.0
1566358348,0.0
1566358649,0.0
1566358950,0.0
1566359251,0.0
1566359552,0.0
1566359853,0.0
1566360154,0.0
1566360455,0.0
1566360756,0.0
1566361057,0.0
1566361358,0.0
1566361659,0.0
1566361960,0.0
1566362262,0.0
1566362563,0.0
1566362864,0.0
1566363165,0.0
1566363466,0.0
1566363767,0.0
1566364068,0.0
1566364369,0.0
1566364670,0.0
1566364971,0.0
1566365272,0.0
1566365573,0.0
1566365874,0.0
1566366175,0.0
1566366476,0.0
1566366777,0.0
1566367079,0.0
1566367380,0.0
1566367681,0.0
1566367982,0.0
1566368283,0.0
1566368584,0.0
1566368885,0.0
1566369186,0.0
1566369487,0.0
1566369788,0.0
1566370089,0.0
1566370390,0.0
1566370691,0.0
1566370992,0.0
1566371293,0.0
1566371594,0.0
1566371895,0.0
1566372197,0.0
1566372498,0.0
1566372799,0.0
1566373100,0.0
1566373401,0.0
1566373702,0.0
1566374003,0.0
1566374304,0.0
1566374605,0.0
1566374906,0.0
1566375207,0.0
1566375508,0.0
1566375809,0.0
1566376110,0.0
1566376411,0.0
1566376712,0.0
1566377013,0.0
1566377314,0.0
1566377616,0.0
1566377916,0.0
1566378216,0.0
1566378517,0.0
1566378818,0.0
1566379118,0.0
1566379419,0.0
1566379720,0.0
1566380021,0.0
1566380322,0.0
1566380623,0.0
1566380924,0.0
1566381225,0.0
1566381526,0.0
1566381827,0.0
1566382128,0.0
1566382429,0.0
1566382730,0.0
1566383032,0.0
1566383333,0.0
1566383634,0.0
1566383934,0.0
1566384234,0.0
1566384535,0.0
1566384836,0.0
1566385137,0.0
1566385437,0.0
1566385738,0.0
1566386039,0.0
1566386340,0.0
1566386641,0.0
1566386942,0.0
1566387243,0.0
1566387544,0.0
1566387845,0.0
1566388147,0.0
1566388448,0.0
1566388749,0.0
1566389050,0.0
1566389351,0.0
1566389652,0.0
1566389953,0.0
1566390254,0.0
1566390555,0.0
1566390856,0.0
1566391157,0.0
1566391458,0.0
1566391759,0.0
1566392060,0.0
1566392361,0.0
1566392662,0.0
1566392963,0.0
1566393264,0.0
1566393566,0.0
1566393867,0.0
1566394168,0.0
1566394469,0.0
1566394770,0.0
1566395071,0.0
1566395372,0.0
1566395673,0.0
1566395974,0.0
1566396275,0.0
1566396576,0.0
1566396877,0.0
1566397178,0.0
1566397479,0.0
1566397780,0.0
1566398081,0.0
1566398382,0.0
1566398684,0.0
1566398985,0.0
1566399286,0.0
1566399587,0.0
1566399888,0.0
1566400189,0.0
1566400490,0.0
1566400791,0.0
1566401092,0.0
1566401393,0.0
1566401694,0.0
1566401995,0.0
1566402296,0.0
1566402597,0.0
1566402898,0.0
1566403199,0.0
1566403500,0.0
1566403801,0.0
1566404102,0.0
1566404404,0.0
1566404705,0.0
1566405006,0.0
1566405307,0.0
1566405608,0.0
1566405909,0.0
1566406210,0.0
1566406511,0.0
1566406812,0.0
1566407113,0.0
1566407414,0.0
1566407715,0.0
1566408016,0.0
1566408317,0.0
1566408618,0.0
1566408919,0.0
1566409220,0.0
1566409522,0.0
1566409823,0.0
1566410124,0.0
1566410425,0.0
1566410726,0.0
1566411027,0.0
1566411328,0.0
1566411629,0.0
1566411930,0.0
1566412231,0.0
1566412532,0.0
1566412833,0.0
1566413134,0.0
1566413435,0.0
1566413736,0.0
1566414037,0.0
1566414338,0.0
1566414639,0.0
1566414941,0.0
1566415242,0.0
1566415543,0.0
1566415844,0.0
1566416145,0.0
1566416446,0.0
1566416747,0.0
1566417048,0.0
1566417349,0.0
1566417650,0.0
1566417951,0.0
1566418252,0.0
1566418553,0.0
1566418854,0.0
1566419155,0.0
1566419456,0.0
1566419757,0.0
1566420058,0.0
1566420360,0.0
1566420661,0.0
1566420962,0.0
1566421263,0.0
1566421564,0.0
1566421865,0.0
1566422165,0.0
1566422466,0.0
1566422767,0.0
1566423068,0.0
1566423369,0.0
1566423670,0.0
1566423971,0.0
1566424272,0.0
1566424573,0.0
1566424874,0.0
1566425175,0.0
1566425477,0.0
1566425777,0.0
1566426078,0.0
1566426379,0.0
1566426680,0.0
1566426981,0.0
1566427281,0.0
1566427582,0.0
1566427882,0.0
1566428183,0.0
1566428484,0.0
1566428785,0.0
1566429086,0.0
1566429387,0.0
1566429688,0.0
1566429989,0.0
1566430289,0.0
1566430590,0.0
1566430891,0.0
1566431191,0.0
1566431493,0.0
1566431794,0.0
1566432095,0.0
1566432396,0.0
1566432697,0.0
1566432998,0.0
1566433299,0.0
1566433600,0.0
1566433901,0.0
1566434202,0.0
1566434503,0.0
1566434804,0.0
1566435105,0.0
1566435406,0.0
1566435707,0.0
1566436008,0.0
1566436309,0.0
1566436610,0.0
1566436912,0.0
1566437213,0.0
1566437514,0.0
1566437815,0.0
1566438116,0.0
1566438417,0.0
1566438718,0.0
1566439019,0.0
1566439320,0.0
1566439621,0.0
1566439922,0.0
1566440223,0.0
1566440524,0.0
1566440825,0.0
1566441126,0.0
1566441427,0.0
1566441728,0.0
1566442029,0.0
1566442331,0.0
1566442632,0.0
1566442933,0.0
1566443234,0.0
1566443535,0.0
1566443836,0.0
1566444137,0.0
1566444438,0.0
1566444739,0.0
1566445040,0.0
1566445341,0.0
1566445642,0.0
1566445943,0.0
1566446244,0.0
1566446545,0.0
1566446846,0.0
1566447147,0.0
1566447448,0.0
1566448051,0.0
1566448352,0.0
1566448653,0.0
1566448954,0.0
1566449255,0.0
1566449556,0.0
1566449857,0.0
1566450158,0.0
1566450459,0.0
1566450760,0.0
1566451061,0.0
1566451362,0.0
1566451663,0.0
1566451964,0.0
1566452265,0.0
1566452567,0.0
1566452868,0.0
1566453169,0.0
1566453470,0.0
1566453771,0.0
1566454072,0.0
1566454373,0.0
1566454674,0.0
1566454975,0.0
1566455276,0.0
1566455577,0.0
1566455878,0.0
1566456179,0.0
1566456480,0.0
1566456781,0.0
1566457082,0.0
1566457383,0.0
1566457685,0.0
1566457986,0.0
1566458287,0.0
1566458588,0.0
1566458889,0.0
1566459190,0.0
1566459491,0.0
1566459792,0.0
1566460093,0.0
1566460394,0.0
1566460695,0.0
1566460996,0.0
1566461297,0.0
1566461598,0.0
1566461899,0.0
1566462200,0.0
1566462501,0.0
1566462802,0.0
1566463104,0.0
1566463405,0.0
1566463706,0.0
1566464007,0.0
1566464308,0.0
1566464609,0.0
1566464910,0.0
1566465211,0.0
1566465512,0.0
1566465813,0.0
1566466114,0.0
1566466415,0.0
1566466716,0.0
1566467017,0.0
1566467318,0.0
1566467619,0.0
1566467920,0.0
1566468221,0.0
1566468523,0.0
1566468824,0.0
1566469125,0.0
1566469426,0.0
1566469726,0.0
1566470027,0.0
1566470327,0.0
1566470628,0.0
1566470929,0.0
1566471230,0.0
1566471531,0.0
1566471831,0.0
1566472132,0.0
1566472433,0.0
1566472734,0.0
1566473035,0.0
1566473336,0.0
1566473637,0.0
1566473938,0.0
1566474240,0.0
1566474541,0.0
1566474842,0.0
1566475143,0.0
1566475443,0.0
1566475744,0.0
1566476045,0.0
1566476345,0.0
1566476646,0.0
1566476947,0.0
1566477248,0.0
1566477549,0.0
1566477850,0.0
1566478151,0.0
1566478452,0.0
1566478753,0.0
1566479054,0.0
1566479355,0.0
1566479657,0.0
1566479958,0.0
1566480259,0.0
1566480560,0.0
1566480861,0.0
1566481162,0.0
1566481463,0.0
1566481764,0.0
1566482065,0.0
1566482366,0.0
1566482667,0.0
1566482968,0.0
1566483269,0.0
1566483570,0.0
1566483871,0.0
1566484172,0.0
1566484473,0.0
1566484775,0.0
1566485076,0.0
1566485377,0.0
1566485678,0.0
1566485979,0.0
1566486280,0.0
1566486581,0.0
1566486882,0.0
1566487183,0.0
1566487484,0.0
1566487785,0.0
1566488086,0.0
1566488387,0.0
1566488688,0.0
1566488989,0.0
1566489290,0.0
1566489591,0.0
1566489893,0.0
1566490194,0.0
1566490495,0.0
1566490796,0.0
1566491097,0.0
1566491398,0.0
1566491699,0.0
1566492000,0.0
1566492043,2.0
1566492044,36.0
1566492045,33.0
1566492054,40.0
1566492055,2.0
1566492056,2.0
1566492060,18.0
1566492061,6.0
1566492071,2.0
1566492072,2.0
1566492073,22.0
1566492074,29.0
1566492075,38.0
1566492076,36.0
1566492077,38.0
1566492078,38.0
1566492079,38.0
1566492080,38.0
1566492081,38.0
1566492082,36.0
1566492083,38.0
1566492084,36.0
1566492085,36.0
1566492086,36.0
1566492088,36.0
1566492089,36.0
1566492090,36.0
1566492091,36.0
1566492092,36.0
1566492093,36.0
1566492094,24.0
1566492095,2.0
1566492097,2.0
1566492102,2.0
1566492403,0.0
1566492704,0.0
1566493005,0.0
1566493306,0.0
1566493607,0.0
1566493907,0.0
1566494208,0.0
1566494509,0.0
1566494810,0.0
1566495112,0.0
1566495668,0.0
1566495969,0.0
1566496270,0.0
1566496571,0.0
1566496872,0.0
1566497173,0.0
1566497473,0.0
1566497774,0.0
1566498075,0.0
1566498376,0.0
1566498677,0.0
1566498978,0.0
1566499279,0.0
1566499580,0.0
1566499882,0.0
1566500183,0.0
1566500484,0.0
1566500784,0.0
1566501085,0.0
1566501386,0.0
1566501687,0.0
1566501988,0.0
1566502289,0.0
1566502590,0.0
1566502891,0.0
1566503192,0.0
1566503493,0.0
1566503794,0.0
1566504095,0.0
1566504396,0.0
1566504697,0.0
1566504998,0.0
1566505300,0.0
1566505601,0.0
1566505902,0.0
1566506203,0.0
1566506504,0.0
1566506805,0.0
1566507106,0.0
1566507407,0.0
1566507708,0.0
1566508009,0.0
1566508310,0.0
1566508611,0.0
1566508912,0.0
1566509213,0.0
1566509514,0.0
1566509815,0.0
1566510116,0.0
1566510417,0.0
1566510719,0.0
1566511020,0.0
1566511321,0.0
1566511622,0.0
1566511923,0.0
1566512224,0.0
1566512525,0.0
1566512826,0.0
1566513127,0.0
1566513428,0.0
1566513729,0.0
1566514030,0.0
1566514331,0.0
1566514632,0.0
1566514933,0.0
1566515234,0.0
1566515535,0.0
1566515837,0.0
1566516138,0.0
1566516439,0.0
1566516740,0.0
1566517041,0.0
1566517342,0.0
1566517643,0.0
1566517944,0.0
1566518245,0.0
1566518546,0.0
1566518847,0.0
1566519148,0.0
1566519449,0.0
1566519750,0.0
1566520051,0.0
1566520352,0.0
1566520653,0.0
1566520954,0.0
1566521256,0.0
1566521557,0.0
1566521858,0.0
1566522159,0.0
1566522460,0.0
1566522761,0.0
1566523062,0.0
1566523363,0.0
1566523664,0.0
1566523965,0.0
1566524266,0.0
1566524567,0.0
1566524868,0.0
1566525169,0.0
1566525470,0.0
1566525771,0.0
1566526072,0.0
1566526374,0.0
1566526675,0.0
1566526976,0.0
1566527277,0.0
1566527578,0.0
1566527879,0.0
1566528180,0.0
1566528481,0.0
1566528782,0.0
1566529083,0.0
1566529384,0.0
1566529685,0.0
1566529986,0.0
1566530287,0.0
1566530588,0.0
1566530889,0.0
1566531190,0.0
1566531491,0.0
1566531792,0.0
1566532094,0.0
1566532395,0.0
1566532696,0.0
1566532997,0.0
1566533298,0.0
1566533599,0.0
1566533900,0.0
1566534201,0.0
1566534502,0.0
1566534803,0.0
1566535104,0.0
1566535405,0.0
1566535706,0.0
1566536007,0.0
1566536308,0.0
1566536609,0.0
1566536910,0.0
1566537212,0.0
1566537513,0.0
1566537814,0.0
1566538115,0.0
1566538416,0.0
1566538717,0.0
1566539018,0.0
1566539319,0.0
1566539620,0.0
1566539921,0.0
1566540222,0.0
1566540523,0.0
1566540824,0.0
1566541125,0.0
1566541426,0.0
1566541727,0.0
1566542028,0.0
1566542329,0.0
1566542630,0.0
1566542932,0.0
1566543233,0.0
1566543534,0.0
1566543835,0.0
1566544136,0.0
1566544437,0.0
1566544738,0.0
1566545039,0.0
1566545340,0.0
1566545641,0.0
1566545942,0.0
1566546243,0.0
1566546544,0.0
1566546845,0.0
1566547146,0.0
1566547447,0.0
1566547748,0.0
1566548049,0.0
1566548350,0.0
1566548651,0.0
1566548953,0.0
1566549254,0.0
1566549555,0.0
1566549856,0.0
1566550157,0.0
1566550458,0.0
1566550759,0.0
1566551060,0.0
1566551361,0.0
1566551662,0.0
1566551963,0.0
1566552264,0.0
1566552565,0.0
1566552866,0.0
1566553168,0.0
1566553469,0.0
1566553770,0.0
1566554071,0.0
1566554372,0.0
1566554673,0.0
1566554974,0.0
1566555275,0.0
1566555576,0.0
1566555877,0.0
1566556178,0.0
1566556479,0.0
1566556780,0.0
1566557081,0.0
1566557382,0.0
1566557683,0.0
1566557984,0.0
1566558285,0.0
1566558587,0.0
1566558888,0.0
1566559189,0.0
1566559490,0.0
1566559791,0.0
1566560092,0.0
1566560393,0.0
1566560694,0.0
1566560995,0.0
1566561296,0.0
1566561597,0.0
1566561898,0.0
1566562199,0.0
1566562500,0.0
1566562801,0.0
1566563102,0.0
1566563403,0.0
1566563704,0.0
1566564006,0.0
1566564307,0.0
1566564608,0.0
1566564909,0.0
1566565210,0.0
1566565511,0.0
1566565812,0.0
1566566113,0.0
1566566414,0.0
1566566715,0.0
1566567016,0.0
1566567317,0.0
1566567618,0.0
1566567919,0.0
1566568220,0.0
1566568521,0.0
1566568822,0.0
1566569123,0.0
1566569425,0.0
1566569726,0.0
1566570027,0.0
1566570328,0.0
1566570629,0.0
1566570930,0.0
1566571231,0.0
1566571532,0.0
1566571833,0.0
1566572134,0.0
1566572435,0.0
1566572736,0.0
1566573037,0.0
1566573338,0.0
1566573639,0.0
1566573940,0.0
1566574241,0.0
1566574543,0.0
1566574844,0.0
1566575145,0.0
1566575446,0.0
1566575747,0.0
1566576048,0.0
1566576349,0.0
1566576650,0.0
1566576951,0.0
1566577252,0.0
1566577553,0.0
1566577854,0.0
1566578155,0.0
1566578456,0.0
1566578757,0.0
1566579058,0.0
1566579359,0.0
1566579660,0.0
1566579962,0.0
1566580263,0.0
1566580564,0.0
1566580865,0.0
1566581166,0.0
1566581467,0.0
1566581768,0.0
1566582068,0.0
1566582369,0.0
1566582670,0.0
1566582971,0.0
1566583271,0.0
1566583572,0.0
1566583873,0.0
1566584174,0.0
1566584475,0.0
1566584776,0.0
1566585077,0.0
1566585378,0.0
1566585679,0.0
1566585979,0.0
1566586280,0.0
1566586581,0.0
1566586881,0.0
1566587182,0.0
1566587482,0.0
1566587783,0.0
1566588083,0.0
1566588384,0.0
1566588685,0.0
1566588985,0.0
1566589285,0.0
1566589586,0.0
1566589887,0.0
1566590188,0.0
1566590489,0.0
1566590790,0.0
1566591092,0.0
1566591699,0.0
1566592000,0.0
1566592301,0.0
1566592603,0.0
1566592904,0.0
1566593205,0.0
1566593506,0.0
1566593807,0.0
1566594108,0.0
1566594409,0.0
1566594710,0.0
1566595011,0.0
1566595312,0.0
1566595613,0.0
1566595914,0.0
1566596215,0.0
1566596516,0.0
1566596817,0.0
1566597118,0.0
1566597419,0.0
1566597720,0.0
1566598022,0.0
1566598323,0.0
1566598624,0.0
1566598925,0.0
1566599226,0.0
1566599527,0.0
1566599828,0.0
1566600129,0.0
1566600430,0.0
1566600731,0.0
1566601032,0.0
1566601333,0.0
1566601634,0.0
1566601935,0.0
1566602236,0.0
1566602537,0.0
1566602838,0.0
1566603140,0.0
1566603441,0.0
1566603742,0.0
1566604043,0.0
1566604344,0.0
1566604645,0.0
1566604946,0.0
1566605247,0.0
1566605548,0.0
1566605849,0.0
1566606150,0.0
1566606451,0.0
1566606752,0.0
1566607053,0.0
1566607354,0.0
1566607655,0.0
1566607956,0.0
1566608257,0.0
1566608559,0.0
1566608860,0.0
1566609161,0.0
1566609462,0.0
1566609763,0.0
1566610064,0.0
1566610365,0.0
1566610666,0.0
1566610967,0.0
1566611268,0.0
1566611569,0.0
1566611870,0.0
1566612171,0.0
1566612472,0.0
1566612773,0.0
1566613074,0.0
1566613375,0.0
1566613676,0.0
1566613978,0.0
1566614279,0.0
1566614580,0.0
1566614881,0.0
1566615182,0.0
1566615483,0.0
1566615784,0.0
1566616085,0.0
1566616386,0.0
1566616687,0.0
1566616988,0.0
1566617289,0.0
1566617590,0.0
1566617891,0.0
1566618192,0.0
1566618493,0.0
1566618794,0.0
1566619095,0.0
1566619397,0.0
1566619698,0.0
1566619999,0.0
1566620300,0.0
1566620601,0.0
1566620902,0.0
1566621203,0.0
1566621504,0.0
1566621805,0.0
1566622106,0.0
1566622407,0.0
1566622708,0.0
1566623009,0.0
1566623310,0.0
1566623611,0.0
1566623912,0.0
1566624213,0.0
1566624514,0.0
1566624816,0.0
1566625117,0.0
1566625418,0.0
1566625719,0.0
1566626020,0.0
1566626321,0.0
1566626622,0.0
1566626923,0.0
1566627224,0.0
1566627525,0.0
1566627826,0.0
1566628127,0.0
1566628428,0.0
1566628729,0.0
1566629030,0.0
1566629331,0.0
1566629632,0.0
1566629933,0.0
1566630235,0.0
1566630536,0.0
1566630837,0.0
1566631138,0.0
1566631439,0.0
1566631740,0.0
1566632041,0.0
1566632342,0.0
1566632642,0.0
1566632943,0.0
1566633244,0.0
1566633545,0.0
1566633846,0.0
1566634147,0.0
1566634448,0.0
1566634749,0.0
1566635050,0.0
1566635351,0.0
1566635652,0.0
1566635954,0.0
1566636255,0.0
1566636556,0.0
1566636857,0.0
1566637158,0.0
1566637459,0.0
1566637760,0.0
1566638061,0.0
1566638362,0.0
1566638663,0.0
1566638964,0.0
1566639265,0.0
1566639566,0.0
1566639867,0.0
1566640168,0.0
1566640469,0.0
1566640770,0.0
1566641071,0.0
1566641372,0.0
1566641674,0.0
1566641974,0.0
1566642275,0.0
1566642576,0.0
1566642877,0.0
1566643178,0.0
1566643479,0.0
1566643780,0.0
1566644081,0.0
1566644382,0.0
1566644683,0.0
1566644984,0.0
1566645285,0.0
1566645586,0.0
1566645887,0.0
1566646188,0.0
1566646489,0.0
1566646791,0.0
1566647092,0.0
1566647393,0.0
1566647694,0.0
1566647995,0.0
1566648296,0.0
1566648597,0.0
1566648898,0.0
1566649199,0.0
1566649500,0.0
1566649801,0.0
1566650102,0.0
1566650403,0.0
1566650704,0.0
1566651005,0.0
1566651306,0.0
1566651607,0.0
1566651908,0.0
1566652210,0.0
1566652511,0.0
1566652812,0.0
1566653113,0.0
1566653414,0.0
1566653715,0.0
1566654016,0.0
1566654317,0.0
1566654618,0.0
1566654919,0.0
1566655220,0.0
1566655521,0.0
1566655822,0.0
1566656123,0.0
1566656424,0.0
1566656725,0.0
1566657026,0.0
1566657327,0.0
1566657629,0.0
1566657930,0.0
1566658231,0.0
1566658532,0.0
1566658833,0.0
1566659134,0.0
1566659435,0.0
1566659736,0.0
1566660037,0.0
1566660338,0.0
1566660639,0.0
1566660940,0.0
1566661241,0.0
1566661542,0.0
1566661843,0.0
1566662144,0.0
1566662445,0.0
1566662746,0.0
1566663048,0.0
1566663349,0.0
1566663650,0.0
1566663951,0.0
1566664252,0.0
1566664553,0.0
1566664854,0.0
1566665155,0.0
1566665456,0.0
1566665757,0.0
1566666058,0.0
1566666359,0.0
1566666661,0.0
1566666962,0.0
1566667263,0.0
1566667564,0.0
1566667865,0.0
1566668166,0.0
1566668467,0.0
1566668768,0.0
1566669069,0.0
1566669370,0.0
1566669671,0.0
1566669972,0.0
1566670273,0.0
1566670876,0.0
1566671177,0.0
1566671478,0.0
1566671779,0.0
1566672080,0.0
1566672381,0.0
1566672682,0.0
1566672983,0.0
1566673283,0.0
1566673584,0.0
1566673885,0.0
1566674186,0.0
1566674487,0.0
1566674788,0.0
1566675090,0.0
1566675391,0.0
1566675691,0.0
1566675992,0.0
1566676293,0.0
1566676594,0.0
1566676895,0.0
1566677196,0.0
1566677497,0.0
1566677798,0.0
1566678099,0.0
1566678400,0.0
1566678701,0.0
1566679002,0.0
1566679303,0.0
1566679604,0.0
1566679905,0.0
1566680206,0.0
1566680508,0.0
1566680809,0.0
1566681109,0.0
1566681410,0.0
1566681710,0.0
1566682010,0.0
1566682311,0.0
1566682612,0.0
1566682913,0.0
1566683214,0.0
1566683515,0.0
1566683816,0.0
1566684117,0.0
1566684418,0.0
1566684719,0.0
1566685020,0.0
1566685321,0.0
1566685622,0.0
1566685924,0.0
1566686225,0.0
1566686526,0.0
1566686827,0.0
1566687128,0.0
1566687429,0.0
1566687730,0.0
1566688031,0.0
1566688332,0.0
1566688633,0.0
1566688934,0.0
1566689235,0.0
1566689536,0.0
1566689837,0.0
1566690138,0.0
1566690439,0.0
1566690740,0.0
1566691042,0.0
1566691343,0.0
1566691644,0.0
1566691945,0.0
1566692246,0.0
1566692547,0.0
1566692848,0.0
1566693149,0.0
1566693450,0.0
1566693751,0.0
1566694052,0.0
1566694353,0.0
1566694654,0.0
1566694955,0.0
1566695256,0.0
1566695557,0.0
1566695858,0.0
1566696159,0.0
1566696461,0.0
1566696762,0.0
1566697063,0.0
1566697364,0.0
1566697665,0.0
1566697966,0.0
1566698267,0.0
1566698568,0.0
1566698869,0.0
1566699170,0.0
1566699471,0.0
1566699772,0.0
1566700073,0.0
1566700374,0.0
1566700675,0.0
1566700976,0.0
1566701277,0.0
1566701578,0.0
1566701879,0.0
1566702180,0.0
1566702482,0.0
1566702783,0.0
1566703084,0.0
1566703385,0.0
1566703686,0.0
1566703987,0.0
1566704288,0.0
1566704589,0.0
1566704890,0.0
1566705191,0.0
1566705492,0.0
1566705793,0.0
1566706094,0.0
1566706395,0.0
1566706696,0.0
1566706997,0.0
1566707298,0.0
1566707600,0.0
1566707901,0.0
1566708202,0.0
1566708503,0.0
1566708804,0.0
1566709105,0.0
1566709406,0.0
1566709707,0.0
1566710008,0.0
1566710309,0.0
1566710610,0.0
1566710911,0.0
1566711212,0.0
1566711513,0.0
1566711814,0.0
1566712115,0.0
1566712416,0.0
1566712717,0.0
1566713018,0.0
1566713320,0.0
1566713621,0.0
1566713922,0.0
1566714223,0.0
1566714524,0.0
1566714825,0.0
1566715126,0.0
1566715427,0.0
1566715728,0.0
1566716029,0.0
1566716330,0.0
1566716631,0.0
1566716932,0.0
1566717233,0.0
1566717534,0.0
1566717835,0.0
1566718136,0.0
1566718437,0.0
1566718738,0.0
1566719039,0.0
1566719341,0.0
1566719642,0.0
1566719943,0.0
1566720244,0.0
1566720545,0.0
1566720845,0.0
1566721146,0.0
1566721447,0.0
1566721748,0.0
1566722049,0.0
1566722350,0.0
1566722651,0.0
1566722952,0.0
1566723252,0.0
1566723553,0.0
1566723853,0.0
1566724154,0.0
1566724455,0.0
1566724755,0.0
1566725057,0.0
1566725358,0.0
1566725659,0.0
1566725960,0.0
1566726261,0.0
1566726562,0.0
1566726863,0.0
1566727164,0.0
1566727465,0.0
1566727766,0.0
1566728067,0.0
1566728368,0.0
1566728669,0.0
1566728970,0.0
1566729271,0.0
1566729572,0.0
1566729873,0.0
1566730174,0.0
1566730475,0.0
1566730777,0.0
1566731078,0.0
1566731379,0.0
1566731680,0.0
1566731981,0.0
1566732282,0.0
1566732583,0.0
1566732884,0.0
1566733185,0.0
1566733486,0.0
1566733787,0.0
1566734088,0.0
1566734389,0.0
1566734690,0.0
1566734991,0.0
1566735292,0.0
1566735593,0.0
1566735894,0.0
1566736195,0.0
1566736497,0.0
1566736798,0.0
1566737099,0.0
1566737400,0.0
1566737701,0.0
1566738002,0.0
1566738303,0.0
1566738604,0.0
1566738905,0.0
1566739206,0.0
1566739507,0.0
1566739808,0.0
1566740109,0.0
1566740410,0.0
1566740711,0.0
1566741012,0.0
1566741313,0.0
1566741614,0.0
1566741915,0.0
1566742217,0.0
1566742518,0.0
1566742819,0.0
1566742907,11.0
1566742908,29.0
1566742909,4.0
1566742910,2.0
1566743211,0.0
1566743512,0.0
1566743679,20.0
1566743680,27.0
1566743681,24.0
1566743682,4.0
1566743702,2.0
1566743704,2.0
1566743707,2.0
1566744008,0.0
1566744309,0.0
1566744611,0.0
1566744912,0.0
1566745213,0.0
1566745514,0.0
1566745815,0.0
1566746116,0.0
1566746417,0.0
1566746718,0.0
1566747019,0.0
1566747320,0.0
1566747408,6.0
1566747409,24.0
1566747410,33.0
1566747411,38.0
1566747412,38.0
1566747413,38.0
1566747414,38.0
1566747415,38.0
1566747417,38.0
1566747418,38.0
1566747419,38.0
1566747420,38.0
1566747421,38.0
1566747422,38.0
1566747423,38.0
1566747424,36.0
1566747425,18.0
1566747426,2.0
1566747727,0.0
1566748028,0.0
1566748330,0.0
1566748631,0.0
1566748933,0.0
1566749234,0.0
1566749535,0.0
1566749846,0.0
1566750150,0.0
